Frame   1/3171   left_PSNR_before: 21.7236  left_PSNR_after: 33.6447  left_PSNR_gain: 11.9210 left_SSIM_before: 0.9637 left_SSIM_after: 0.9823 left_SSIM_gain: 0.0186 right_PSNR_before: 21.5673  right_PSNR_after: 32.8960  right_PSNR_gain: 11.3287 right_SSIM_before: 0.9576 right_SSIM_after: 0.9774 right_SSIM_gain: 0.0198
Frame  12/3171   left_PSNR_before: 17.7911  left_PSNR_after: 31.4160  left_PSNR_gain: 13.6248 left_SSIM_before: 0.9270 left_SSIM_after: 0.9792 left_SSIM_gain: 0.0522 right_PSNR_before: 17.7616  right_PSNR_after: 32.6069  right_PSNR_gain: 14.8453 right_SSIM_before: 0.9202 right_SSIM_after: 0.9725 right_SSIM_gain: 0.0523
Frame  13/3171   left_PSNR_before: 17.6705  left_PSNR_after: 31.2916  left_PSNR_gain: 13.6210 left_SSIM_before: 0.9249 left_SSIM_after: 0.9782 left_SSIM_gain: 0.0533 right_PSNR_before: 17.6463  right_PSNR_after: 32.6422  right_PSNR_gain: 14.9959 right_SSIM_before: 0.9186 right_SSIM_after: 0.9725 right_SSIM_gain: 0.0539
Frame  14/3171   left_PSNR_before: 17.7179  left_PSNR_after: 31.3265  left_PSNR_gain: 13.6086 left_SSIM_before: 0.9257 left_SSIM_after: 0.9795 left_SSIM_gain: 0.0537 right_PSNR_before: 17.6871  right_PSNR_after: 32.4916  right_PSNR_gain: 14.8045 right_SSIM_before: 0.9212 right_SSIM_after: 0.9746 right_SSIM_gain: 0.0533
Frame  15/3171   left_PSNR_before: 23.9090  left_PSNR_after: 32.7147  left_PSNR_gain: 8.8057 left_SSIM_before: 0.9560 left_SSIM_after: 0.9769 left_SSIM_gain: 0.0210 right_PSNR_before: 23.5768  right_PSNR_after: 31.4854  right_PSNR_gain: 7.9086 right_SSIM_before: 0.9503 right_SSIM_after: 0.9719 right_SSIM_gain: 0.0215
Frame  16/3171   left_PSNR_before: 24.2366  left_PSNR_after: 34.2449  left_PSNR_gain: 10.0083 left_SSIM_before: 0.9574 left_SSIM_after: 0.9782 left_SSIM_gain: 0.0208 right_PSNR_before: 24.1609  right_PSNR_after: 32.8653  right_PSNR_gain: 8.7044 right_SSIM_before: 0.9540 right_SSIM_after: 0.9747 right_SSIM_gain: 0.0207
Frame  17/3171   left_PSNR_before: 24.2023  left_PSNR_after: 34.2838  left_PSNR_gain: 10.0816 left_SSIM_before: 0.9578 left_SSIM_after: 0.9780 left_SSIM_gain: 0.0202 right_PSNR_before: 24.0485  right_PSNR_after: 33.0066  right_PSNR_gain: 8.9581 right_SSIM_before: 0.9536 right_SSIM_after: 0.9750 right_SSIM_gain: 0.0214
Frame  18/3171   left_PSNR_before: 24.5450  left_PSNR_after: 34.6769  left_PSNR_gain: 10.1320 left_SSIM_before: 0.9605 left_SSIM_after: 0.9792 left_SSIM_gain: 0.0187 right_PSNR_before: 24.3296  right_PSNR_after: 33.0656  right_PSNR_gain: 8.7360 right_SSIM_before: 0.9559 right_SSIM_after: 0.9749 right_SSIM_gain: 0.0190
Frame  19/3171   left_PSNR_before: 24.3346  left_PSNR_after: 34.0754  left_PSNR_gain: 9.7408 left_SSIM_before: 0.9592 left_SSIM_after: 0.9774 left_SSIM_gain: 0.0182 right_PSNR_before: 24.1587  right_PSNR_after: 32.7237  right_PSNR_gain: 8.5651 right_SSIM_before: 0.9532 right_SSIM_after: 0.9731 right_SSIM_gain: 0.0199
Frame  20/3171   left_PSNR_before: 24.2084  left_PSNR_after: 34.0062  left_PSNR_gain: 9.7978 left_SSIM_before: 0.9591 left_SSIM_after: 0.9768 left_SSIM_gain: 0.0177 right_PSNR_before: 24.1109  right_PSNR_after: 32.9734  right_PSNR_gain: 8.8625 right_SSIM_before: 0.9541 right_SSIM_after: 0.9734 right_SSIM_gain: 0.0192
Frame  21/3171   left_PSNR_before: 24.1923  left_PSNR_after: 34.2982  left_PSNR_gain: 10.1058 left_SSIM_before: 0.9594 left_SSIM_after: 0.9778 left_SSIM_gain: 0.0185 right_PSNR_before: 24.0818  right_PSNR_after: 33.2808  right_PSNR_gain: 9.1990 right_SSIM_before: 0.9532 right_SSIM_after: 0.9739 right_SSIM_gain: 0.0207
Frame  22/3171   left_PSNR_before: 16.7413  left_PSNR_after: 32.2003  left_PSNR_gain: 15.4589 left_SSIM_before: 0.8701 left_SSIM_after: 0.9748 left_SSIM_gain: 0.1047 right_PSNR_before: 16.6852  right_PSNR_after: 32.3305  right_PSNR_gain: 15.6453 right_SSIM_before: 0.8670 right_SSIM_after: 0.9730 right_SSIM_gain: 0.1059
Frame  23/3171   left_PSNR_before: 15.6954  left_PSNR_after: 31.0877  left_PSNR_gain: 15.3923 left_SSIM_before: 0.8603 left_SSIM_after: 0.9655 left_SSIM_gain: 0.1052 right_PSNR_before: 15.5081  right_PSNR_after: 30.0757  right_PSNR_gain: 14.5676 right_SSIM_before: 0.8365 right_SSIM_after: 0.9565 right_SSIM_gain: 0.1200
Frame  24/3171   left_PSNR_before: 16.5464  left_PSNR_after: 32.4173  left_PSNR_gain: 15.8709 left_SSIM_before: 0.8651 left_SSIM_after: 0.9720 left_SSIM_gain: 0.1069 right_PSNR_before: 16.4188  right_PSNR_after: 31.9463  right_PSNR_gain: 15.5275 right_SSIM_before: 0.8502 right_SSIM_after: 0.9686 right_SSIM_gain: 0.1183
Frame  25/3171   left_PSNR_before: 16.6174  left_PSNR_after: 32.0470  left_PSNR_gain: 15.4295 left_SSIM_before: 0.8809 left_SSIM_after: 0.9737 left_SSIM_gain: 0.0928 right_PSNR_before: 16.7935  right_PSNR_after: 31.8740  right_PSNR_gain: 15.0805 right_SSIM_before: 0.8922 right_SSIM_after: 0.9730 right_SSIM_gain: 0.0807
Frame  26/3171   left_PSNR_before: 17.0753  left_PSNR_after: 32.8014  left_PSNR_gain: 15.7261 left_SSIM_before: 0.8863 left_SSIM_after: 0.9757 left_SSIM_gain: 0.0894 right_PSNR_before: 17.3175  right_PSNR_after: 32.2092  right_PSNR_gain: 14.8917 right_SSIM_before: 0.9024 right_SSIM_after: 0.9744 right_SSIM_gain: 0.0720
Frame  27/3171   left_PSNR_before: 16.9972  left_PSNR_after: 33.1234  left_PSNR_gain: 16.1263 left_SSIM_before: 0.8963 left_SSIM_after: 0.9760 left_SSIM_gain: 0.0797 right_PSNR_before: 16.8597  right_PSNR_after: 32.6469  right_PSNR_gain: 15.7872 right_SSIM_before: 0.8871 right_SSIM_after: 0.9730 right_SSIM_gain: 0.0860
Frame  28/3171   left_PSNR_before: 16.7003  left_PSNR_after: 32.4458  left_PSNR_gain: 15.7455 left_SSIM_before: 0.8653 left_SSIM_after: 0.9733 left_SSIM_gain: 0.1079 right_PSNR_before: 16.6014  right_PSNR_after: 32.2447  right_PSNR_gain: 15.6433 right_SSIM_before: 0.8571 right_SSIM_after: 0.9694 right_SSIM_gain: 0.1123
Frame  29/3171   left_PSNR_before: 18.3281  left_PSNR_after: 31.5707  left_PSNR_gain: 13.2426 left_SSIM_before: 0.9338 left_SSIM_after: 0.9767 left_SSIM_gain: 0.0429 right_PSNR_before: 18.2782  right_PSNR_after: 31.4856  right_PSNR_gain: 13.2074 right_SSIM_before: 0.9321 right_SSIM_after: 0.9734 right_SSIM_gain: 0.0413
Frame  30/3171   left_PSNR_before: 18.1628  left_PSNR_after: 31.4421  left_PSNR_gain: 13.2793 left_SSIM_before: 0.9325 left_SSIM_after: 0.9763 left_SSIM_gain: 0.0439 right_PSNR_before: 18.1216  right_PSNR_after: 31.2691  right_PSNR_gain: 13.1475 right_SSIM_before: 0.9305 right_SSIM_after: 0.9726 right_SSIM_gain: 0.0422
Frame  31/3171   left_PSNR_before: 18.2168  left_PSNR_after: 31.5941  left_PSNR_gain: 13.3774 left_SSIM_before: 0.9319 left_SSIM_after: 0.9760 left_SSIM_gain: 0.0441 right_PSNR_before: 18.3157  right_PSNR_after: 31.8757  right_PSNR_gain: 13.5600 right_SSIM_before: 0.9339 right_SSIM_after: 0.9750 right_SSIM_gain: 0.0411
Frame  32/3171   left_PSNR_before: 17.6357  left_PSNR_after: 30.4396  left_PSNR_gain: 12.8039 left_SSIM_before: 0.9290 left_SSIM_after: 0.9744 left_SSIM_gain: 0.0454 right_PSNR_before: 17.7708  right_PSNR_after: 31.1164  right_PSNR_gain: 13.3456 right_SSIM_before: 0.9289 right_SSIM_after: 0.9724 right_SSIM_gain: 0.0435
Frame  33/3171   left_PSNR_before: 17.5677  left_PSNR_after: 30.8673  left_PSNR_gain: 13.2996 left_SSIM_before: 0.9285 left_SSIM_after: 0.9759 left_SSIM_gain: 0.0474 right_PSNR_before: 18.0084  right_PSNR_after: 31.5105  right_PSNR_gain: 13.5021 right_SSIM_before: 0.9325 right_SSIM_after: 0.9741 right_SSIM_gain: 0.0416
Frame  34/3171   left_PSNR_before: 17.4113  left_PSNR_after: 31.9829  left_PSNR_gain: 14.5716 left_SSIM_before: 0.9286 left_SSIM_after: 0.9775 left_SSIM_gain: 0.0489 right_PSNR_before: 17.6035  right_PSNR_after: 32.0940  right_PSNR_gain: 14.4904 right_SSIM_before: 0.9291 right_SSIM_after: 0.9745 right_SSIM_gain: 0.0454
Frame  35/3171   left_PSNR_before: 17.3495  left_PSNR_after: 31.5938  left_PSNR_gain: 14.2443 left_SSIM_before: 0.9289 left_SSIM_after: 0.9772 left_SSIM_gain: 0.0482 right_PSNR_before: 17.4304  right_PSNR_after: 31.9129  right_PSNR_gain: 14.4825 right_SSIM_before: 0.9299 right_SSIM_after: 0.9748 right_SSIM_gain: 0.0449
Frame  36/3171   left_PSNR_before: 18.4098  left_PSNR_after: 32.8992  left_PSNR_gain: 14.4894 left_SSIM_before: 0.9371 left_SSIM_after: 0.9804 left_SSIM_gain: 0.0433 right_PSNR_before: 18.3883  right_PSNR_after: 31.4544  right_PSNR_gain: 13.0661 right_SSIM_before: 0.9309 right_SSIM_after: 0.9738 right_SSIM_gain: 0.0428
Frame  37/3171   left_PSNR_before: 18.3010  left_PSNR_after: 33.6041  left_PSNR_gain: 15.3031 left_SSIM_before: 0.9348 left_SSIM_after: 0.9797 left_SSIM_gain: 0.0449 right_PSNR_before: 18.2349  right_PSNR_after: 32.3092  right_PSNR_gain: 14.0743 right_SSIM_before: 0.9327 right_SSIM_after: 0.9764 right_SSIM_gain: 0.0438
Frame  38/3171   left_PSNR_before: 18.1824  left_PSNR_after: 33.0028  left_PSNR_gain: 14.8204 left_SSIM_before: 0.9334 left_SSIM_after: 0.9788 left_SSIM_gain: 0.0454 right_PSNR_before: 18.2026  right_PSNR_after: 31.7236  right_PSNR_gain: 13.5211 right_SSIM_before: 0.9298 right_SSIM_after: 0.9737 right_SSIM_gain: 0.0439
Frame  39/3171   left_PSNR_before: 18.1015  left_PSNR_after: 32.2608  left_PSNR_gain: 14.1593 left_SSIM_before: 0.9320 left_SSIM_after: 0.9781 left_SSIM_gain: 0.0462 right_PSNR_before: 18.1534  right_PSNR_after: 32.0845  right_PSNR_gain: 13.9311 right_SSIM_before: 0.9288 right_SSIM_after: 0.9742 right_SSIM_gain: 0.0455
Frame  40/3171   left_PSNR_before: 18.1216  left_PSNR_after: 32.7563  left_PSNR_gain: 14.6347 left_SSIM_before: 0.9334 left_SSIM_after: 0.9793 left_SSIM_gain: 0.0460 right_PSNR_before: 18.0384  right_PSNR_after: 32.1666  right_PSNR_gain: 14.1282 right_SSIM_before: 0.9283 right_SSIM_after: 0.9740 right_SSIM_gain: 0.0457
Frame  41/3171   left_PSNR_before: 18.0313  left_PSNR_after: 32.8012  left_PSNR_gain: 14.7698 left_SSIM_before: 0.9332 left_SSIM_after: 0.9791 left_SSIM_gain: 0.0459 right_PSNR_before: 18.0792  right_PSNR_after: 31.7076  right_PSNR_gain: 13.6284 right_SSIM_before: 0.9306 right_SSIM_after: 0.9744 right_SSIM_gain: 0.0439
Frame  42/3171   left_PSNR_before: 18.0524  left_PSNR_after: 32.7952  left_PSNR_gain: 14.7428 left_SSIM_before: 0.9319 left_SSIM_after: 0.9781 left_SSIM_gain: 0.0462 right_PSNR_before: 18.1192  right_PSNR_after: 31.6768  right_PSNR_gain: 13.5576 right_SSIM_before: 0.9291 right_SSIM_after: 0.9741 right_SSIM_gain: 0.0450
Frame  43/3171   left_PSNR_before: 18.1960  left_PSNR_after: 34.4469  left_PSNR_gain: 16.2509 left_SSIM_before: 0.9093 left_SSIM_after: 0.9767 left_SSIM_gain: 0.0674 right_PSNR_before: 18.1722  right_PSNR_after: 33.1226  right_PSNR_gain: 14.9504 right_SSIM_before: 0.9073 right_SSIM_after: 0.9737 right_SSIM_gain: 0.0664
Frame  44/3171   left_PSNR_before: 17.8350  left_PSNR_after: 34.0374  left_PSNR_gain: 16.2024 left_SSIM_before: 0.9060 left_SSIM_after: 0.9760 left_SSIM_gain: 0.0700 right_PSNR_before: 17.7680  right_PSNR_after: 32.9560  right_PSNR_gain: 15.1880 right_SSIM_before: 0.9021 right_SSIM_after: 0.9730 right_SSIM_gain: 0.0709
Frame  45/3171   left_PSNR_before: 18.1921  left_PSNR_after: 34.4713  left_PSNR_gain: 16.2792 left_SSIM_before: 0.9097 left_SSIM_after: 0.9779 left_SSIM_gain: 0.0683 right_PSNR_before: 18.1262  right_PSNR_after: 33.0062  right_PSNR_gain: 14.8801 right_SSIM_before: 0.9063 right_SSIM_after: 0.9747 right_SSIM_gain: 0.0684
Frame  46/3171   left_PSNR_before: 17.5287  left_PSNR_after: 33.5146  left_PSNR_gain: 15.9859 left_SSIM_before: 0.9054 left_SSIM_after: 0.9756 left_SSIM_gain: 0.0703 right_PSNR_before: 17.4587  right_PSNR_after: 32.4619  right_PSNR_gain: 15.0032 right_SSIM_before: 0.9017 right_SSIM_after: 0.9722 right_SSIM_gain: 0.0705
Frame  47/3171   left_PSNR_before: 17.9955  left_PSNR_after: 34.1221  left_PSNR_gain: 16.1265 left_SSIM_before: 0.9078 left_SSIM_after: 0.9771 left_SSIM_gain: 0.0693 right_PSNR_before: 17.9525  right_PSNR_after: 32.8128  right_PSNR_gain: 14.8603 right_SSIM_before: 0.9045 right_SSIM_after: 0.9729 right_SSIM_gain: 0.0684
Frame  48/3171   left_PSNR_before: 17.9645  left_PSNR_after: 34.0392  left_PSNR_gain: 16.0746 left_SSIM_before: 0.9079 left_SSIM_after: 0.9774 left_SSIM_gain: 0.0695 right_PSNR_before: 17.9179  right_PSNR_after: 33.0922  right_PSNR_gain: 15.1743 right_SSIM_before: 0.9055 right_SSIM_after: 0.9748 right_SSIM_gain: 0.0692
Frame  49/3171   left_PSNR_before: 17.6831  left_PSNR_after: 33.6895  left_PSNR_gain: 16.0065 left_SSIM_before: 0.9069 left_SSIM_after: 0.9768 left_SSIM_gain: 0.0700 right_PSNR_before: 17.6383  right_PSNR_after: 32.6042  right_PSNR_gain: 14.9659 right_SSIM_before: 0.9036 right_SSIM_after: 0.9735 right_SSIM_gain: 0.0700
Frame  50/3171   left_PSNR_before: 16.6771  left_PSNR_after: 33.4822  left_PSNR_gain: 16.8052 left_SSIM_before: 0.8899 left_SSIM_after: 0.9754 left_SSIM_gain: 0.0855 right_PSNR_before: 16.7593  right_PSNR_after: 32.9742  right_PSNR_gain: 16.2149 right_SSIM_before: 0.8935 right_SSIM_after: 0.9735 right_SSIM_gain: 0.0800
Frame  51/3171   left_PSNR_before: 16.4679  left_PSNR_after: 33.2409  left_PSNR_gain: 16.7730 left_SSIM_before: 0.8876 left_SSIM_after: 0.9753 left_SSIM_gain: 0.0877 right_PSNR_before: 16.5392  right_PSNR_after: 33.0515  right_PSNR_gain: 16.5123 right_SSIM_before: 0.8909 right_SSIM_after: 0.9744 right_SSIM_gain: 0.0836
Frame  52/3171   left_PSNR_before: 16.5799  left_PSNR_after: 33.2770  left_PSNR_gain: 16.6971 left_SSIM_before: 0.8880 left_SSIM_after: 0.9746 left_SSIM_gain: 0.0866 right_PSNR_before: 16.6112  right_PSNR_after: 33.0307  right_PSNR_gain: 16.4195 right_SSIM_before: 0.8919 right_SSIM_after: 0.9740 right_SSIM_gain: 0.0821
Frame  53/3171   left_PSNR_before: 16.6500  left_PSNR_after: 33.8202  left_PSNR_gain: 17.1703 left_SSIM_before: 0.8894 left_SSIM_after: 0.9754 left_SSIM_gain: 0.0860 right_PSNR_before: 16.7428  right_PSNR_after: 33.6460  right_PSNR_gain: 16.9032 right_SSIM_before: 0.8911 right_SSIM_after: 0.9728 right_SSIM_gain: 0.0817
Frame  54/3171   left_PSNR_before: 16.6170  left_PSNR_after: 33.0970  left_PSNR_gain: 16.4800 left_SSIM_before: 0.8898 left_SSIM_after: 0.9738 left_SSIM_gain: 0.0840 right_PSNR_before: 16.6537  right_PSNR_after: 33.0046  right_PSNR_gain: 16.3509 right_SSIM_before: 0.8913 right_SSIM_after: 0.9720 right_SSIM_gain: 0.0807
Frame  55/3171   left_PSNR_before: 16.6912  left_PSNR_after: 33.7887  left_PSNR_gain: 17.0974 left_SSIM_before: 0.8903 left_SSIM_after: 0.9750 left_SSIM_gain: 0.0847 right_PSNR_before: 16.7450  right_PSNR_after: 33.1951  right_PSNR_gain: 16.4501 right_SSIM_before: 0.8904 right_SSIM_after: 0.9739 right_SSIM_gain: 0.0835
Frame  56/3171   left_PSNR_before: 16.7736  left_PSNR_after: 33.6574  left_PSNR_gain: 16.8838 left_SSIM_before: 0.8909 left_SSIM_after: 0.9744 left_SSIM_gain: 0.0834 right_PSNR_before: 16.8819  right_PSNR_after: 33.2409  right_PSNR_gain: 16.3590 right_SSIM_before: 0.8955 right_SSIM_after: 0.9737 right_SSIM_gain: 0.0782
Frame  57/3171   left_PSNR_before: 16.8397  left_PSNR_after: 32.7273  left_PSNR_gain: 15.8877 left_SSIM_before: 0.8837 left_SSIM_after: 0.9688 left_SSIM_gain: 0.0851 right_PSNR_before: 16.8674  right_PSNR_after: 32.3633  right_PSNR_gain: 15.4959 right_SSIM_before: 0.8824 right_SSIM_after: 0.9678 right_SSIM_gain: 0.0855
Frame  58/3171   left_PSNR_before: 16.8737  left_PSNR_after: 32.8298  left_PSNR_gain: 15.9561 left_SSIM_before: 0.8841 left_SSIM_after: 0.9693 left_SSIM_gain: 0.0852 right_PSNR_before: 16.9058  right_PSNR_after: 32.6297  right_PSNR_gain: 15.7239 right_SSIM_before: 0.8820 right_SSIM_after: 0.9682 right_SSIM_gain: 0.0862
Frame  59/3171   left_PSNR_before: 16.7850  left_PSNR_after: 33.0247  left_PSNR_gain: 16.2397 left_SSIM_before: 0.8840 left_SSIM_after: 0.9696 left_SSIM_gain: 0.0856 right_PSNR_before: 16.7702  right_PSNR_after: 32.7679  right_PSNR_gain: 15.9978 right_SSIM_before: 0.8810 right_SSIM_after: 0.9681 right_SSIM_gain: 0.0871
Frame  60/3171   left_PSNR_before: 16.7292  left_PSNR_after: 32.7403  left_PSNR_gain: 16.0112 left_SSIM_before: 0.8843 left_SSIM_after: 0.9697 left_SSIM_gain: 0.0854 right_PSNR_before: 16.7415  right_PSNR_after: 32.6167  right_PSNR_gain: 15.8752 right_SSIM_before: 0.8818 right_SSIM_after: 0.9688 right_SSIM_gain: 0.0869
Frame  61/3171   left_PSNR_before: 16.7202  left_PSNR_after: 32.9331  left_PSNR_gain: 16.2130 left_SSIM_before: 0.8829 left_SSIM_after: 0.9692 left_SSIM_gain: 0.0863 right_PSNR_before: 16.7703  right_PSNR_after: 32.9071  right_PSNR_gain: 16.1369 right_SSIM_before: 0.8807 right_SSIM_after: 0.9684 right_SSIM_gain: 0.0877
Frame  62/3171   left_PSNR_before: 16.7184  left_PSNR_after: 32.4347  left_PSNR_gain: 15.7163 left_SSIM_before: 0.8836 left_SSIM_after: 0.9693 left_SSIM_gain: 0.0857 right_PSNR_before: 16.7426  right_PSNR_after: 32.3658  right_PSNR_gain: 15.6233 right_SSIM_before: 0.8816 right_SSIM_after: 0.9680 right_SSIM_gain: 0.0864
Frame  63/3171   left_PSNR_before: 16.8512  left_PSNR_after: 32.4979  left_PSNR_gain: 15.6467 left_SSIM_before: 0.8843 left_SSIM_after: 0.9698 left_SSIM_gain: 0.0855 right_PSNR_before: 16.8736  right_PSNR_after: 32.4665  right_PSNR_gain: 15.5929 right_SSIM_before: 0.8820 right_SSIM_after: 0.9688 right_SSIM_gain: 0.0868
Frame  64/3171   left_PSNR_before: 18.6425  left_PSNR_after: 32.8113  left_PSNR_gain: 14.1688 left_SSIM_before: 0.9159 left_SSIM_after: 0.9738 left_SSIM_gain: 0.0579 right_PSNR_before: 18.9542  right_PSNR_after: 30.7401  right_PSNR_gain: 11.7859 right_SSIM_before: 0.9302 right_SSIM_after: 0.9718 right_SSIM_gain: 0.0416
Frame  65/3171   left_PSNR_before: 18.2602  left_PSNR_after: 33.8483  left_PSNR_gain: 15.5881 left_SSIM_before: 0.9105 left_SSIM_after: 0.9778 left_SSIM_gain: 0.0673 right_PSNR_before: 18.3311  right_PSNR_after: 31.6670  right_PSNR_gain: 13.3359 right_SSIM_before: 0.9154 right_SSIM_after: 0.9740 right_SSIM_gain: 0.0587
Frame  66/3171   left_PSNR_before: 17.8547  left_PSNR_after: 34.3422  left_PSNR_gain: 16.4875 left_SSIM_before: 0.9002 left_SSIM_after: 0.9786 left_SSIM_gain: 0.0784 right_PSNR_before: 17.7401  right_PSNR_after: 32.8337  right_PSNR_gain: 15.0937 right_SSIM_before: 0.8976 right_SSIM_after: 0.9744 right_SSIM_gain: 0.0768
Frame  67/3171   left_PSNR_before: 17.8866  left_PSNR_after: 30.5786  left_PSNR_gain: 12.6920 left_SSIM_before: 0.9032 left_SSIM_after: 0.9748 left_SSIM_gain: 0.0716 right_PSNR_before: 16.3885  right_PSNR_after: 27.7685  right_PSNR_gain: 11.3800 right_SSIM_before: 0.8887 right_SSIM_after: 0.9669 right_SSIM_gain: 0.0782
Frame  68/3171   left_PSNR_before: 19.0236  left_PSNR_after: 33.0187  left_PSNR_gain: 13.9952 left_SSIM_before: 0.9177 left_SSIM_after: 0.9765 left_SSIM_gain: 0.0588 right_PSNR_before: 19.3175  right_PSNR_after: 31.7160  right_PSNR_gain: 12.3985 right_SSIM_before: 0.9305 right_SSIM_after: 0.9741 right_SSIM_gain: 0.0435
Frame  69/3171   left_PSNR_before: 17.9191  left_PSNR_after: 33.5092  left_PSNR_gain: 15.5902 left_SSIM_before: 0.9007 left_SSIM_after: 0.9787 left_SSIM_gain: 0.0779 right_PSNR_before: 17.9388  right_PSNR_after: 33.7918  right_PSNR_gain: 15.8531 right_SSIM_before: 0.8995 right_SSIM_after: 0.9760 right_SSIM_gain: 0.0766
Frame  70/3171   left_PSNR_before: 18.0205  left_PSNR_after: 33.0643  left_PSNR_gain: 15.0437 left_SSIM_before: 0.9096 left_SSIM_after: 0.9784 left_SSIM_gain: 0.0687 right_PSNR_before: 18.0519  right_PSNR_after: 33.2602  right_PSNR_gain: 15.2083 right_SSIM_before: 0.9069 right_SSIM_after: 0.9773 right_SSIM_gain: 0.0704
Frame  71/3171   left_PSNR_before: 15.0815  left_PSNR_after: 30.1763  left_PSNR_gain: 15.0948 left_SSIM_before: 0.8415 left_SSIM_after: 0.9595 left_SSIM_gain: 0.1180 right_PSNR_before: 15.2466  right_PSNR_after: 30.9206  right_PSNR_gain: 15.6740 right_SSIM_before: 0.8493 right_SSIM_after: 0.9633 right_SSIM_gain: 0.1140
